"['classic opm', 'manila sound', 'opm']",7HJkrHxz3g1vjtqxjZkJhf,Kahit Maputi Na Ang Buhok Ko,0.736,1.99e-06,0.44,-10.301,0.359,0.117,0.534,106.307,0.0259,1,197973,4,11
"['folk punk', 'hardcore punk', 'punk', 'ska', 'ska punk', 'skate punk']",3a5kBTVtaiXKyobGGw8kTQ,Bombshell,0.0528,0.00502,0.837,-3.565,0.956,0.323,0.281,174.459,0.151,1,63600,4,2
"['emo', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']",4iMox5yO4AYvim6B9OfCUW,Do What You Do,0.0174,0.0,0.38,-6.215,0.923,0.0894,0.516,151.991,0.0823,1,259240,4,8
"['swedish eurodance', 'swedish hip hop', 'swedish pop']",7uSg5MQZPkwPm6iok7dezo,Va É På G ?,0.00642,0.0,0.853,-5.507,0.872,0.402,0.716,94.977,0.285,1,189707,4,1
"['axe', 'baile pop', 'brega', 'forro', 'musica popular paraense', 'pagode', 'tecnobrega']",45QHxbIIUSyNgoQU34nNpv,Deixa Acontecer,0.4,1.33e-06,0.962,-3.522,0.917,0.0813,0.77,108.015,0.0325,0,174335,4,11
"['alternative dance', 'alternative rock', 'britpop', 'chamber psych', 'dance-punk', 'deep gothic post-punk', 'dream pop', 'essex indie', 'garage rock', 'grave wave', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'new wave', 'noise pop', 'nu gaze', 'shoegaze']",6Bri5Wv9wyO42zrQq7yY0e,It's A Good Life,0.0258,0.64,0.155,-12.772,0.331,0.101,0.371,179.984,0.0347,0,292525,4,4
"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge', 'san marcos tx indie']",14JguBsJ4K82PEWs99luae,Razorblade,0.105,0.0,0.314,-6.043,0.951,0.968,0.264,138.279,0.213,0,277240,5,4
['velha guarda'],7DiOSVImAoSuQDGkDPAZiQ,Boneca,0.885,0.0,0.353,-10.08,0.24,0.185,0.504,92.044,0.0375,0,148160,3,9
"['dance pop', 'pop', 'pop rap', 'post-teen pop']",4ebCltKFmkbJZyWIs7DQii,Ain't it Pretty,0.309,3.27e-05,0.868,-9.41,0.72,0.156,0.664,120.017,0.055,0,275813,4,5
['hollywood'],261HyYPYNd6vbRj8kMWOXM,Baby It's Cold Outside,0.895,0.0,0.461,-9.444,0.377,0.323,0.581,93.994,0.034,1,199880,4,2
"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",0DYhmbHYJZdwrfiqqB1Vus,Hit An' Run,0.00156,0.0304,0.884,-4.857,0.962,0.147,0.423,90.196,0.0422,1,202920,4,0
"['album rock', 'art rock', 'blues-rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock', 'soft rock', 'southern rock']",1lqCM79dLUFSErDWea307J,Cities On Flame - Live 1974,0.127,0.343,0.538,-7.569,0.875,0.98,0.278,102.328,0.0685,1,245293,4,4
"['christmas', 'jazz blues', 'soul', 'soul jazz', 'vocal jazz']",6DKWLW1sMR4CuunCiHwcUy,I Got It Bad (And That Ain't Good) - 2004 Remaster,0.957,0.00185,0.121,-15.314,0.135,0.105,0.345,113.352,0.0339,1,247480,3,2
"['alternative rock', 'permanent wave', 'pop rock', 'rock']",46yZpHEffqteQLp99GmXTZ,Horse To Water,0.0558,0.000283,0.684,-2.485,0.924,0.558,0.391,91.081,0.0421,1,138200,4,4
"['bossa nova', 'jazz guitar', 'mpb', 'samba']",2eaAgHkU0ZMaW6xkLshIfg,Aos pés da Cruz,0.929,0.871,0.673,-20.15,0.142,0.123,0.584,142.727,0.0396,1,94459,4,4
"['dreamo', 'emo', 'neon pop punk', 'philly indie', 'pop emo', 'pop punk', 'screamo']",4e3nUWf2wQForksFWHZZ3p,The B-List,0.00063,0.0,0.512,-4.634,0.948,0.144,0.324,194.02,0.067,1,276400,4,3
"['axe', 'mpb', 'pagode', 'sertanejo']",2ydx0WSFaPMWYWrEYNrMxY,Lumiar,0.713,0.0165,0.545,-10.61,0.479,0.114,0.414,134.555,0.0439,0,274333,3,9
"['bossa nova', 'mpb', 'samba', 'velha guarda']",1j32Hd4JClvaKTiDMXYOOt,Cantores De Rádio,0.563,0.0,0.419,-11.089,0.388,0.223,0.527,147.082,0.135,1,134933,4,0
"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",3kc5G9gYWIiqrQEHPwTRN2,Addresses,0.0859,0.0,0.374,-5.824,0.744,0.0753,0.689,77.993,0.222,1,189493,4,1
"['alternative rock', 'indie pop', 'modern rock', 'power pop']",5iows24Vwl4S9YX5HqJuUm,Comes A Time,0.0383,0.153,0.142,-10.318,0.555,0.259,0.332,123.342,0.0434,0,319933,3,4
"['art rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock', 'roots rock']",5nQ8K3Sc9NpFKwc7tiLN6f,You Belong To Me - Live At The El Mocambo,0.0495,1.26e-06,0.687,-6.793,0.904,0.44,0.495,96.628,0.081,1,149240,4,7
"['melodic hardcore', 'pop punk', 'punk', 'ska punk', 'skate punk']",5MJ2BwhqpVEnGkLPjrH8Cv,Everything Sux,0.0645,5.52e-05,0.233,-6.065,0.983,0.456,0.205,205.02,0.276,0,101373,4,1
"['old school dancehall', 'roots reggae']",1oTSWEhgQre5cvzniAzDBT,If You Coward Leave Out The Badness,0.288,0.0,0.505,-8.663,0.567,0.138,0.806,88.771,0.316,0,209693,4,6
"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']",2caCBDvL0x6xfUHgdfNhzH,Tears Of A Guy - 2002 Digital Remaster,0.112,0.0543,0.446,-6.814,0.935,0.108,0.595,110.99,0.0665,0,287360,4,7
"['cantautor', 'latin alternative', 'nica', 'nueva cancion', 'rock en espanol', 'trova']",1R2n3aI9LBU4sEyTGMbGrg,Cuba Va,0.0318,0.00323,0.481,-10.747,0.629,0.163,0.309,182.527,0.0715,0,186894,4,4
"['melodic hardcore', 'pop punk', 'punk', 'ska punk', 'skate punk']",5Ggn6C7grHV2Zhtdba59uc,Self Righteous,0.462,0.0,0.19,-9.201,0.669,0.97,0.208,190.515,0.147,1,221533,4,4
"['classical', 'italian opera', 'late romantic era']",2ocHX68DTx9RJLiTTA7Sre,"La Traviata: Tenesta la promessa...Attendo, né a me giungon mai...Addio del passato",0.98,0.00108,0.0683,-22.411,0.0351,0.0813,0.343,88.675,0.0558,0,243966,5,9
"['appalachian folk', 'bluegrass', 'country gospel', 'old-time', 'progressive bluegrass', 'traditional folk']",60AMmYh4zpqE3Gn44IxosR,Spanish Two-Step,0.206,0.867,0.949,-14.094,0.45,0.108,0.629,116.851,0.0291,1,119040,4,2
"['french hip hop', 'trap francais']",1tFvpm4RjXFiGJnClszVti,Arrête ton film,0.132,0.0,0.594,-4.103,0.711,0.326,0.676,79.681,0.316,0,292023,4,1
"['metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']",3JecnepxrLHCxv4hl5OhZ0,Fallen World,6.02e-05,0.000225,0.521,-3.366,0.982,0.324,0.503,110.026,0.0634,0,249467,4,6
"['jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz']",745PEE0NJ3etMcRWgrvKwF,Oblivion,0.622,0.897,0.593,-12.767,0.553,0.0634,0.502,171.992,0.0356,1,493427,4,8
"['boogaloo', 'latin', 'latin jazz', 'mambo', 'salsa', 'tropical']",4AnYi9Zhon8HEYaRoqt50g,El Que Siembra Su Maiz,0.75,0.621,0.924,-11.266,0.661,0.936,0.671,109.952,0.0466,1,308741,4,2
"['classic uk pop', 'country rock', 'folk', 'folk rock', 'pub rock', 'roots rock', 'traditional folk']",1HKJ2ivS3HRiKGqKMDdcsm,Easy Does It,0.569,0.00424,0.165,-12.954,0.183,0.142,0.302,108.73,0.0317,1,160533,4,4
"['deep turkish pop', 'turkish pop']",2GPamC9sxl2BErxbfthGpQ,Kötü Kalp,0.0034,0.0,0.347,-5.872,0.812,0.105,0.669,127.987,0.0334,0,238223,4,5
"['alternative metal', 'groove metal', 'melodic death metal', 'metal', 'progressive metal', 'rock', 'swedish metal']",4lhw0KjwRX3BVunmQO8Zcj,Under The Weeping Moon,0.000901,0.558,0.12,-8.927,0.834,0.103,0.265,127.835,0.058,1,592973,4,5
"['dub', 'reggae', 'rock steady', 'roots reggae']",4Mezs8DwOnxGZql74csLCo,Zion I,0.0488,0.0838,0.917,-12.29,0.42,0.0609,0.786,149.149,0.176,1,226000,4,1
"['orchestra', 'radio symphony']",61GE9AxBGWqHxhD0T4cQNA,"Suor Angelica: Senza mamma, o bimbo, tu sei morto!",0.989,2.11e-05,0.0556,-17.512,0.0966,0.06,0.259,171.523,0.0511,1,310997,3,5
"['mandopop', 'singaporean mandopop']",2Gf9fSp9GVKOOaNJm08VXd,好好爱她,0.436,0.0,0.292,-5.377,0.502,0.172,0.466,130.163,0.0331,1,244107,4,0
"['brostep', 'canadian electronic', 'chillstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'filthstep', 'pop edm']",1b1pBV9vESOrxV97pLM7zK,Goodnight,0.185,0.00089,0.198,-6.38,0.533,0.113,0.639,115.024,0.0463,1,194397,4,4
['bossa nova'],2PcXfLHJnJUmeHL0B7EesT,O Amor Mais Triste,0.429,0.0801,0.55,-9.892,0.464,0.369,0.392,92.099,0.0252,1,149160,4,7
"['bossa nova', 'mpb', 'samba', 'velha guarda']",5N60CApClKbVjt425e8z14,Minha Embaixada Chegou,0.479,0.0,0.89,-9.114,0.697,0.298,0.577,128.796,0.0854,0,138907,4,4
"['cantautor', 'rock en espanol', 'spanish new wave', 'spanish pop']",3dTq6PRy9MyDdonXfzIONX,Una calle de Paris,0.0517,0.0,0.272,-3.519,0.958,0.327,0.559,117.027,0.119,1,221253,4,2
"['art rock', 'dance rock', 'folk rock', 'mellow gold', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock', 'roots rock']",7604KIHrJslDPGfuxgbs8M,The Beat - Live At The El Mocambo,0.0675,0.0,0.687,-7.162,0.837,0.933,0.412,159.834,0.269,0,204707,4,11
"['corrido', 'regional mexican pop']",10DGuKpVxN5hA1xqgtN563,"Ni Reyna, Ni Princesa - En Vivo",0.573,0.0,0.525,-6.121,0.578,0.116,0.582,142.889,0.0525,1,203964,3,4
"['black metal', 'death metal', 'groove metal', 'metal', 'polish black metal', 'polish death metal', 'polish metal', 'symphonic black metal']",51STUC3Q8U5wGE78mgPCrk,Antichristian Phenomenon,0.000311,0.241,0.0581,-5.111,0.951,0.36,0.146,78.764,0.332,1,344387,4,6
"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'doo-wop', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'rockabilly', 'soft rock']",35FDvel6KNXxgBnYPPWyDX,Tu Musica Divina,0.675,0.035,0.38,-8.171,0.39,0.0757,0.338,67.28,0.0279,1,166333,4,7
"['anime', 'j-division']",5A5NOuniSoN4fENQRpaOjA,イタイ,0.143,0.0,0.585,-2.774,0.951,0.107,0.542,145.032,0.117,1,244773,4,7
['velha guarda'],6jPY6YoB8KcjtI2dQmQtTC,Até Amanhã / Está Chegando a Hora - Ao Vivo,0.698,0.0,0.718,-13.105,0.567,0.0643,0.569,102.694,0.0643,1,164027,4,10
"['afropop', 'francoton', 'french pop', 'zouglou']",3AzkfJ0rDbWNymyHUKvNwG,1er Gaou,0.16,0.0,0.902,-4.167,0.914,0.0598,0.847,119.034,0.0843,0,294200,4,7
['orchestral performance'],1Jl4cPmolpunBLgIJAsdKZ,Die erwachte Rose Av60,0.987,7.86e-06,0.164,-27.043,0.026,0.0827,0.347,128.328,0.0539,1,195920,5,4
"['latin', 'latin pop', 'nica', 'salsa', 'tropical']",42AyfgVukmlZdEeF1YTOrO,What's Going On - En Vivo,0.26,0.000317,0.594,-6.935,0.81,0.976,0.396,101.022,0.0582,1,294307,4,5
"['alt-idol', 'idol rock', 'j-metal', 'j-pop', 'j-rock']",1iVM7GntAwEPSrBLSlPXo5,GJ! - Live at Wembley,8.9e-06,0.775,0.252,-3.291,0.99,0.692,0.559,110.057,0.134,1,181293,4,4
"['dance pop', 'tropical house']",455sO7hiKp56nQSqsPPK73,Promised Land,0.22,0.0,0.629,-3.36,0.788,0.211,0.742,120.958,0.16,0,178294,4,11
"['axe', 'mpb', 'pagode', 'samba']",3S4pZGeLAPnNgE5ooENlEr,Alto Lá,0.695,0.0,0.934,-7.71,0.681,0.201,0.747,103.616,0.0558,0,211413,4,1
"['dance pop', 'pop', 'post-teen pop']",6SKwQghsR8AISlxhcwyA9R,Marry You,0.332,0.0,0.481,-4.848,0.832,0.104,0.62,144.926,0.036,1,230120,4,10
"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']",7L1xBLIHVrr4DZ3nHqzwzY,What A Heavenly Way To Die,0.438,0.0859,0.586,-7.093,0.632,0.0923,0.715,122.036,0.0348,1,187641,4,0
"['turkish pop', 'turkish rock']",7yMbaSjKlMvJXUMch059UR,Oldu mu,0.461,3.01e-06,0.332,-5.847,0.818,0.134,0.725,123.746,0.0923,0,300667,4,9
"['alternative rock', 'pop rock', 'power pop']",5FbC78imv69686xv7D4TF2,Lost in Space,0.00018,0.0,0.632,-5.755,0.921,0.112,0.477,140.087,0.0393,1,140027,4,7
"['bossa nova', 'brazilian indie', 'brazilian psychedelic', 'brazilian rock', 'mpb', 'psychedelic rock', 'rock gaucho']",2aQW4IRNDdfXR5crYjp1zl,Lady Madonna,0.207,0.000788,0.683,-4.284,0.917,0.11,0.589,116.339,0.0429,1,129227,4,2
"['canadian pop', 'chamber pop', 'folk-pop', 'melancholia', 'piano rock', 'singer-songwriter']",4xyhH8elOciLrJHswi0jiu,Rebel Prince,0.815,2.41e-05,0.304,-9.513,0.428,0.0898,0.517,106.057,0.0305,1,224493,4,7
"['axe', 'mpb', 'pagode', 'sertanejo']",3HWP8srbmFRw8EY3MR17LN,Vôo Livre,0.28,0.000232,0.552,-6.731,0.745,0.53,0.468,80.177,0.0502,1,261467,4,4
"['orquesta tipica', 'tango', 'vintage tango']",2qbEdLUvJmxxUKcWGPc1rH,Cimarron de Ausencia,0.983,0.542,0.815,-11.27,0.312,0.248,0.616,109.21,0.0463,1,160496,4,10
['cumbia'],6JUSf1EhO5OU7YEiRWOhko,Maruja,0.0767,0.0437,0.835,-6.253,0.658,0.149,0.711,99.272,0.0752,1,240507,4,2
"['emo', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']",5dhcfEf6qc5Nk0KmU3UELe,Miss Sobriety,0.00546,0.0,0.571,-4.75,0.94,0.154,0.367,167.316,0.0955,1,171293,4,11
"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",5CKxwmh1TDTBFj7AYtD3Uq,Selsun Blue,0.0855,0.0,0.21,-6.064,0.658,0.122,0.665,173.011,0.519,1,216398,4,7
"['c-pop', 'cantopop', 'classic cantopop', 'classic mandopop', 'mandopop']",5aaHdT15FxK22b32mfyEm9,野風,0.164,0.0,0.449,-10.07,0.629,0.0348,0.593,109.991,0.0394,0,333893,4,5
"['hollywood', 'scorecore', 'soundtrack']",54WUWYWgeMZXiA1b0HcaYl,Making Monsters,0.709,0.859,0.0372,-15.224,0.204,0.615,0.0969,75.826,0.0418,1,403907,3,1
"['alt-idol', 'idol rock', 'j-metal', 'j-pop', 'j-rock']",6XRzHKH1ko23QeHI06e5fL,KARATE - Live at Wembley,6.81e-05,0.863,0.0593,-2.884,0.997,0.972,0.398,90.065,0.126,1,261360,4,7
"['turkish jazz', 'turkish pop', 'turkish singer-songwriter']",07Af1vF3LFqNrmLC1Yzs0L,Olsun,0.444,0.0,0.309,-12.548,0.32,0.115,0.666,100.009,0.0375,0,287927,4,6
"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",678Qonm7ehCyDsSZnO1keK,RESET THE NIGHT,0.0117,0.00189,0.441,-6.001,0.664,0.153,0.687,108.975,0.0323,1,211600,4,0
"['dembow', 'dominican pop', 'rap dominicano']",2CfSy3fY55hAD5nzTMKlBr,Dime,0.0849,0.0,0.577,-7.649,0.656,0.197,0.805,131.836,0.263,0,60108,4,8
"['german hip hop', 'german pop', 'german rock']",5nQJ7m8U941EB3oB1ls5C8,Kaputt,0.0777,0.0,0.718,-5.429,0.777,0.336,0.64,147.97,0.277,1,259613,4,7
"['afropop', 'mande pop', 'south african jazz', 'world', 'xhosa']",7nxVixBWQUtkfmvllHoSQ0,Ndamcenga & The Skylarks,0.778,0.0,0.948,-8.215,0.545,0.572,0.574,125.172,0.0317,1,145177,4,7
"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal']",5ttyyclbK38Clg4ecx8NVK,Horse Called War,0.00156,0.001,0.278,-3.126,0.957,0.0873,0.269,149.814,0.113,1,301627,4,0
"['dancehall', 'reggae fusion']",05Po0FR9BLZnXNQ7ObkTcF,Money Can't Buy Fren,0.1,0.0,0.37,-3.039,0.842,0.111,0.852,101.96,0.104,0,151767,4,10
"['alternative dance', 'art pop', 'dance-punk', 'dream pop', 'electroclash', 'electronic', 'electropop', 'gothenburg indie', 'indietronica', 'neo-synthpop', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",18JKvNv1WEd9JBVWTgqIFv,Schoal Swarm Orchestra,0.648,0.249,0.0321,-24.53,0.619,0.402,0.198,87.147,0.44,1,516427,4,8
"['folk-pop', 'indie folk', 'modern rock', 'stomp and holler']",3FLMOsfBFKVHlNOcB21L1C,Charlie Boy,0.967,0.00871,0.27,-13.361,0.184,0.123,0.393,126.801,0.0328,1,261427,4,7
"['bachata', 'latin', 'latin pop', 'pop', 'tropical']",5Dwl8I0y8ZJolrlVCQkgeN,Incondicional - TV Track Version,0.182,0.743,0.885,-6.034,0.804,0.119,0.757,128.969,0.0283,0,207987,4,9
"['axe', 'brazilian rock', 'mpb', 'pagode', 'rock nacional brasileiro', 'sertanejo', 'sertanejo universitario']",18SRn9oi8LR9RkAjDk1rXJ,Tele-Fome,0.192,0.0,0.428,-8.942,0.603,0.111,0.315,142.034,0.0364,1,284733,5,7
['pub rock'],1lXNabUcnFvZVn3NkPxPNP,With This Ring,0.224,0.0108,0.874,-7.703,0.696,0.289,0.613,118.145,0.0634,0,230227,4,9
"['axe', 'pagode', 'sertanejo', 'sertanejo universitario']",6qVU0j1vLmQEJuDBlik5fI,A Vida Inteira - Ao Vivo,0.57,0.0,0.292,-5.982,0.601,0.519,0.691,138.047,0.0341,1,188125,4,0
"['classical', 'classical era', 'early music', 'galante era']",49rMV5dGTzE7wRUwH1miwl,"Gluck: Orfeo ed Euridice, Wq. 30: Sinfonia - Allegro con moto",0.967,0.907,0.229,-15.28,0.163,0.0787,0.383,137.764,0.0331,1,184627,4,11
"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']",4DS5emp6vjRsK9IdwBukBj,Never Drown,0.124,1.2e-06,0.225,-7.063,0.802,0.173,0.341,135.918,0.0456,0,305960,4,1
"['modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",7FwkFBGOuTf52yWUy4RZYw,Fancy Things,0.626,0.0,0.859,-5.595,0.784,0.0957,0.639,151.854,0.221,0,236253,4,8
"['dance pop', 'pop rap', 'reggae fusion']",53fzWcc7ORHwQOdotWs0fE,The Only One (Lie To Me),0.0847,0.0,0.697,-7.136,0.606,0.079,0.803,94.974,0.151,1,274267,4,7
"['folk-pop', 'irish singer-songwriter', 'pop']",5ltHoAqXvRiOQvcAqpHo3U,From Eden,0.62,6.54e-05,0.289,-5.382,0.689,0.112,0.394,142.723,0.0603,1,283467,5,0
"['german dance', 'german techno', 'progressive trance', 'trance', 'uplifting trance']",4xME1Mlf2qAq2sZpvTyzSz,Where You Are - Mike Foyle Remix,0.000853,0.458,0.0546,-9.616,0.777,0.0852,0.647,132.001,0.0527,0,509307,4,9
['sertanejo universitario'],54Ons6gWr4C8E0yVth85p3,Tá Faltando Eu,0.646,1.07e-05,0.641,-4.151,0.924,0.625,0.66,92.01,0.0649,1,184728,4,4
"['brutal death metal', 'crust punk', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'power violence', 'thrash core']",0jGb00r7V27CFss4Pnsgko,Vision,2.67e-06,0.881,0.0335,-2.865,0.944,0.4,0.152,97.067,0.0705,1,48600,1,6
"['acid jazz', 'bmore', 'downtempo', 'electronic', 'nu jazz', 'trip hop']",2eo0Aqx9HE9u8sgLu1xIdb,Hypnotized,0.453,0.000593,0.773,-6.046,0.761,0.118,0.785,110.007,0.0351,0,243307,4,5
"['german soundtrack', 'soundtrack']",4H2U1r3gcxQG0urxU9QQOH,Draw Me a Sheep,0.962,0.579,0.0395,-24.173,0.0953,0.807,0.114,83.288,0.0369,0,219907,4,9
"['dancehall', 'lovers rock', 'reggae fusion', 'soca']",6Jzh8syOYNRS22lrYcRCle,Sweet Love [Night Shift],0.322,0.0,0.686,-2.623,0.641,0.107,0.839,87.01,0.0939,1,218107,4,0
"['alternative metal', 'brazilian metal', 'brazilian thrash metal', 'death metal', 'groove metal', 'hard rock', 'latin metal', 'metal', 'nu metal', 'old school thrash', 'rap rock', 'rock', 'speed metal', 'thrash metal']",2L8TfP1C3nYNMed2QmdAJx,Just One Fix,2.76e-05,0.336,0.439,-7.065,0.975,0.26,0.548,134.01,0.0624,1,210200,4,2
"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",4qDjohBmSpIDh82UA9UzBq,Cygnus X-1 - Book One - The Voyage,0.0544,0.0084,0.0709,-13.539,0.503,0.0814,0.294,78.983,0.0618,1,628600,3,11
"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",4DQxCnroq4gU26LINLxbzW,Your Song,0.994,0.88,0.118,-27.932,0.0485,0.0796,0.347,121.302,0.0443,1,226080,4,9
['sertanejo universitario'],4mFJMj199FFegNW3Yi00vj,Arrasta - Ao Vivo,0.201,7.24e-05,0.64,-3.807,0.972,0.911,0.655,102.04,0.0551,1,163560,4,2
['operatic pop'],6GWgUervjrOp2cisgYedfm,Seven Seas,0.522,0.0419,0.392,-11.976,0.428,0.133,0.337,69.887,0.0309,0,249907,3,8
"['mellow gold', 'soft rock', 'southern rock']",0KoO3ZE3xKhx6145JvcuO5,Kite Woman (Remastered) - Live,0.654,0.000266,0.459,-20.221,0.174,0.9,0.559,126.138,0.0359,1,200027,4,3
"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",6trxvBEjpRGICpjnvWJGYj,Ready An' Willing - Live,0.00423,0.00144,0.654,-5.398,0.903,0.969,0.519,104.535,0.034,1,287733,4,0
['velha guarda'],6e05wg8MD6PYyV2c9POCYx,Leva Meu Samba,0.398,0.0,0.842,-10.272,0.521,0.0704,0.628,109.831,0.037,1,155093,4,10
['german hip hop'],2VSf9lr9W6hd6xGMdyKN8Q,Der durch die Tür Geher,0.0443,4.15e-06,0.865,-6.484,0.783,0.118,0.773,76.066,0.301,0,244587,4,1
"['dancehall', 'reggae fusion']",3ZhsQj9qWmMRC7DkynotOQ,Money Tree,0.273,0.0,0.742,-2.159,0.885,0.29,0.739,94.268,0.145,0,104507,4,11
"['classical', 'french opera', 'post-romantic era']",3WiULwLu42dHpxrpiDlzZs,"Werther, Act III: Act III: Traduire! Ah! bien souvent (Werther)",0.989,0.877,0.114,-19.017,0.286,0.415,0.199,87.073,0.0463,0,217533,4,6
"['american folk revival', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']",5khyR3i68rRZBol01LxCF9,Blowin' in the Wind - Remastered,0.864,0.0,0.561,-15.679,0.177,0.116,0.346,78.824,0.0304,0,176089,4,0
"['glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",6kSFIFltpBFMMaaHO1g2ON,Electricity,0.187,0.0,0.177,-6.08,0.471,0.0944,0.546,135.766,0.0359,0,209733,4,4
"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap', 'rock']",1hx8LhzcuVTigSkcINavwu,Flute Loop - Remastered 2009,0.0149,0.000448,0.236,-8.798,0.788,0.379,0.8,104.466,0.231,1,114653,4,7
"['album rock', 'alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal']",3FvN4HOLno8vfRN0UICugl,"Doomsday, Inc.",0.000769,0.0,0.409,-4.395,0.973,0.746,0.459,93.629,0.0899,0,264507,4,3
['radio symphony'],3Np5SlmLVvzHXnOt8Orb7F,"Bachianas Brasileiras No. 1, W 246: I. Introdução. Embolada - Arranged for 24 Cellos By Villa-Lobos",0.964,0.736,0.239,-24.862,0.157,0.236,0.164,96.197,0.0342,0,403233,4,0
"['folk-pop', 'irish singer-songwriter', 'pop']",5LDb4ZwsEAar1EIFd9iTkF,In The Woods Somewhere,0.733,0.0814,0.165,-8.675,0.418,0.119,0.352,97.87,0.0289,0,331400,3,6
"['contemporary country', 'country', 'country rap', 'country road', 'modern country rock', 'redneck']",5Rvwrl8locJaWsgUkvccXR,She's Like (feat. Keith Urban),0.0786,0.0,0.781,-3.92,0.914,0.311,0.491,159.984,0.0708,0,225756,4,10
"['dancehall', 'reggae fusion']",5hn2KUeaFH9KEmMaqaJ8Z3,Cake Soap,0.343,0.0,0.729,-4.382,0.868,0.82,0.503,92.235,0.375,0,161974,4,6
"['alternative rock', 'pop rock', 'power pop']",7Ijr2MeaWwyqXp48bSu1Cl,Denise,0.000789,0.000773,0.633,-4.863,0.81,0.0613,0.537,138.014,0.045,1,153667,4,1
"['afropop', 'francoton', 'french pop', 'zouglou']",3PQ19ur1kmIFqo5rSe9UDd,Enjaillés - Madan,0.077,0.0,0.822,-4.858,0.841,0.289,0.691,128.035,0.0514,0,162960,4,5
"['emo', 'modern rock', 'pop punk']",18ULKfQl3KpCnklAKFfO2t,Old Fashioned,0.0133,0.0,0.783,-1.768,0.878,0.0433,0.52,168.033,0.0616,0,166733,4,6
"['dance pop', 'edm', 'tropical house']",7Ci1Tc8DsSoDpEnhetnBB6,Stuck on U - DJ Antoine & Mad Mark 2k19 Mix,0.294,0.0,0.453,-5.26,0.774,0.236,0.69,110.031,0.0491,1,224839,4,3
"['chamber orchestra', 'classical']",0uwHnSEtd2KamWTGVDEhLj,"Bassoon Concerto No.22 in F Major, RV 486: 1: Allegro non molto",0.987,0.936,0.533,-19.669,0.179,0.114,0.446,87.489,0.0445,1,205507,4,5
['bow pop'],4Saa2loiOU4w8RjEQYqdVa,Pamina Blue,0.541,0.461,0.151,-13.619,0.363,0.0935,0.494,135.893,0.0297,0,364440,4,7
"['classic rock', 'dance rock', 'new wave', 'permanent wave', 'punk', 'rock']",7K8a0mjHT5ePtXPzAKNoEq,I Fought the Law - Live,0.0151,2.79e-06,0.477,-3.834,0.99,0.985,0.222,161.72,0.164,1,204440,4,2
"['acoustic pop', 'neo mellow', 'pop', 'pop rock', 'viral pop']",3bMCFGwNxA5WjpN1xbLFCe,Coyotes - From for a Girl in New York Sessions,0.725,0.0,0.125,-10.674,0.432,0.156,0.726,98.852,0.237,0,259987,4,5
"['aggrotech', 'dark wave', 'ebm', 'electro-industrial', 'industrial metal', 'neue deutsche harte']",5BpjCnifG4HfNgizycms7w,See You in Hell,3.39e-05,0.884,0.26,-5.972,0.757,0.666,0.423,119.951,0.039,0,239360,4,0
